-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,WS50M
2013,6,29,12.32
2013,6,30,11.29
2013,7,1,19.07
2013,7,2,9.05
2013,7,3,14.23
2013,7,4,14.44
2013,7,5,12.15
2013,7,6,9.48
2013,7,7,12.02
2013,7,8,10.93
2013,7,9,10.44
2013,7,10,9.39
2013,7,11,12.42
2013,7,12,12.19
2013,7,13,8.14
2013,7,14,7.36
2013,7,15,13.95
2013,7,16,8.31
2013,7,17,6.85
2013,7,18,9.5
2013,7,19,10.73
2013,7,20,12.27
2013,7,21,16.88
2013,7,22,25.36
2013,7,23,13.26
2013,7,24,9.15
2013,7,25,14.58
2013,7,26,13.0
2013,7,27,13.9
2013,7,28,13.71
2013,7,29,9.73
2013,7,30,4.28
2013,7,31,10.94
2013,8,1,8.92
2013,8,2,10.6
2013,8,3,8.16
2013,8,4,8.33
2013,8,5,7.33
2013,8,6,4.26
2013,8,7,7.16
2013,8,8,8.42
2013,8,9,11.66
2013,8,10,20.07
2013,8,11,17.2
2013,8,12,13.81
2013,8,13,8.28
2013,8,14,12.57
2013,8,15,14.99
2013,8,16,15.09
2013,8,17,20.46
2013,8,18,15.41
2013,8,19,11.85
2013,8,20,11.58
2013,8,21,10.07
2013,8,22,13.08
2013,8,23,12.27
2013,8,24,9.37
2013,8,25,12.89
2013,8,26,6.11
2013,8,27,3.13
2013,8,28,3.86
2013,8,29,8.31
2013,8,30,8.66
2013,8,31,9.51
2013,9,1,7.61
2013,9,2,10.35
2013,9,3,8.03
2013,9,4,13.16
2013,9,5,10.35
2013,9,6,8.2
2013,9,7,15.29
2013,9,8,31.1
2013,9,9,15.39
2013,9,10,7.64
2013,9,11,12.1
2013,9,12,12.37
2013,9,13,13.06
2013,9,14,16.26
2013,9,15,11.22
2013,9,16,10.73
2013,9,17,16.39
2013,9,18,12.69
2013,9,19,9.83
2013,9,20,10.43
2013,9,21,11.35
2013,9,22,13.16
2013,9,23,13.12
2013,9,24,13.93
2013,9,25,9.18
2013,9,26,13.1
2013,9,27,8.91
2013,9,28,10.01
2013,9,29,14.0
2013,9,30,15.82
2013,10,1,10.29
2013,10,2,8.58
2013,10,3,10.88
2013,10,4,16.03
2013,10,5,20.95
2013,10,6,13.54
2013,10,7,15.85
2013,10,8,20.17
2013,10,9,20.77
2013,10,10,15.71
2013,10,11,12.46
2013,10,12,9.56
2013,10,13,9.62
2013,10,14,8.79
2013,10,15,8.15
2013,10,16,9.85
2013,10,17,15.65
2013,10,18,7.99
2013,10,19,12.78
2013,10,20,6.87
2013,10,21,7.0
2013,10,22,7.52
2013,10,23,13.47
2013,10,24,18.25
2013,10,25,14.18
2013,10,26,12.09
2013,10,27,12.68
2013,10,28,15.24
2013,10,29,14.13
2013,10,30,8.36
2013,10,31,8.09
2013,11,1,4.58
2013,11,2,8.51
2013,11,3,7.73
2013,11,4,8.8
2013,11,5,5.52
2013,11,6,4.12
2013,11,7,8.45
2013,11,8,6.1
2013,11,9,12.75
2013,11,10,14.72
2013,11,11,13.1
2013,11,12,17.08
2013,11,13,9.17
2013,11,14,11.43
2013,11,15,10.0
2013,11,16,10.73
2013,11,17,24.63
2013,11,18,20.96
2013,11,19,11.63
2013,11,20,10.03
2013,11,21,4.88
2013,11,22,11.68
2013,11,23,14.5
2013,11,24,11.19
2013,11,25,14.82
2013,11,26,10.89
2013,11,27,11.82
2013,11,28,17.15
2013,11,29,9.64
2013,11,30,11.07
2013,12,1,8.62
2013,12,2,17.8
2013,12,3,14.59
2013,12,4,7.77
2013,12,5,8.11
2013,12,6,21.13
2013,12,7,12.54
2013,12,8,14.94
2013,12,9,18.31
2013,12,10,19.84
2013,12,11,13.8
2013,12,12,8.12
2013,12,13,8.07
2013,12,14,7.2
2013,12,15,4.28
2013,12,16,6.47
2013,12,17,10.11
2013,12,18,5.65
2013,12,19,4.05
2013,12,20,5.92
2013,12,21,5.14
2013,12,22,4.57
2013,12,23,5.83
2013,12,24,6.53
2013,12,25,6.72
2013,12,26,5.48
2013,12,27,6.63
2013,12,28,6.13
2013,12,29,12.88
2013,12,30,19.77
2013,12,31,13.92
2014,1,1,10.0
2014,1,2,10.88
2014,1,3,23.62
2014,1,4,10.56
2014,1,5,7.76
2014,1,6,10.43
2014,1,7,10.05
2014,1,8,10.81
2014,1,9,11.36
2014,1,10,9.62
2014,1,11,7.97
2014,1,12,5.82
2014,1,13,7.5
2014,1,14,7.32
2014,1,15,15.95
2014,1,16,14.07
2014,1,17,12.71
2014,1,18,7.79
2014,1,19,8.86
2014,1,20,6.49
2014,1,21,6.46
2014,1,22,6.47
2014,1,23,6.38
2014,1,24,8.07
2014,1,25,5.48
2014,1,26,5.04
2014,1,27,5.28
2014,1,28,8.5
2014,1,29,5.74
2014,1,30,9.34
2014,1,31,7.42
2014,2,1,5.76
2014,2,2,6.35
2014,2,3,10.35
2014,2,4,10.3
2014,2,5,6.91
2014,2,6,11.86
2014,2,7,9.94
2014,2,8,8.5
2014,2,9,12.62
2014,2,10,9.73
2014,2,11,10.33
2014,2,12,9.59
2014,2,13,10.02
2014,2,14,15.36
2014,2,15,17.92
2014,2,16,11.11
2014,2,17,17.86
2014,2,18,20.29
2014,2,19,12.96
2014,2,20,7.66
2014,2,21,13.49
2014,2,22,17.14
2014,2,23,8.39
2014,2,24,5.2
2014,2,25,10.0
2014,2,26,12.51
2014,2,27,8.12
2014,2,28,9.37
2014,3,1,8.73
2014,3,2,9.52
2014,3,3,9.99
2014,3,4,8.81
2014,3,5,8.59
2014,3,6,8.53
2014,3,7,11.84
2014,3,8,8.26
2014,3,9,10.64
2014,3,10,12.49
2014,3,11,8.45
2014,3,12,9.38
2014,3,13,10.77
2014,3,14,11.23
2014,3,15,9.92
2014,3,16,4.78
2014,3,17,8.67
2014,3,18,8.93
2014,3,19,8.18
2014,3,20,8.8
2014,3,21,8.08
2014,3,22,6.39
2014,3,23,6.71
2014,3,24,6.12
2014,3,25,7.11
2014,3,26,9.32
2014,3,27,11.18
2014,3,28,14.24
2014,3,29,5.46
2014,3,30,16.15
2014,3,31,10.34
2014,4,1,14.52
2014,4,2,8.44
2014,4,3,9.58
2014,4,4,13.31
2014,4,5,9.24
2014,4,6,9.25
2014,4,7,10.86
2014,4,8,12.63
2014,4,9,7.68
2014,4,10,5.8
2014,4,11,10.4
2014,4,12,9.29
2014,4,13,10.22
2014,4,14,10.8
2014,4,15,4.04
2014,4,16,6.46
2014,4,17,12.53
2014,4,18,21.19
2014,4,19,10.33
2014,4,20,9.29
2014,4,21,12.47
2014,4,22,14.19
2014,4,23,7.29
2014,4,24,7.5
2014,4,25,13.65
2014,4,26,12.54
2014,4,27,8.63
2014,4,28,8.33
2014,4,29,6.44
2014,4,30,10.89
2014,5,1,12.15
2014,5,2,11.58
2014,5,3,13.17
2014,5,4,10.9
2014,5,5,14.27
2014,5,6,22.72
2014,5,7,15.94
2014,5,8,9.55
2014,5,9,10.89
2014,5,10,12.55
2014,5,11,12.26
2014,5,12,8.23
2014,5,13,12.91
2014,5,14,10.15
2014,5,15,8.73
2014,5,16,9.59
2014,5,17,10.09
2014,5,18,6.04
2014,5,19,14.39
2014,5,20,29.61
2014,5,21,20.67
2014,5,22,27.14
2014,5,23,19.94
2014,5,24,13.16
2014,5,25,24.32
2014,5,26,19.2
2014,5,27,25.2
2014,5,28,20.25
2014,5,29,12.34
2014,5,30,10.03
2014,5,31,3.2
2014,6,1,8.92
2014,6,2,7.4
2014,6,3,3.13
2014,6,4,6.03
2014,6,5,7.1
2014,6,6,8.37
2014,6,7,8.7
2014,6,8,10.54
2014,6,9,7.03
2014,6,10,9.49
2014,6,11,7.95
2014,6,12,9.03
2014,6,13,7.86
2014,6,14,11.83
2014,6,15,10.19
2014,6,16,11.25
2014,6,17,9.52
2014,6,18,13.95
2014,6,19,13.74
2014,6,20,14.07
2014,6,21,15.98
2014,6,22,24.37
2014,6,23,26.8
2014,6,24,24.45
2014,6,25,22.43
2014,6,26,14.12
2014,6,27,11.97
2014,6,28,13.81
2014,6,29,8.74
2014,6,30,8.64
2014,7,1,9.51
2014,7,2,9.35
2014,7,3,2.79
2014,7,4,13.35
2014,7,5,6.01
2014,7,6,8.43
2014,7,7,11.34
2014,7,8,8.33
2014,7,9,11.81
2014,7,10,9.84
2014,7,11,13.33
2014,7,12,11.85
2014,7,13,13.21
2014,7,14,12.29
2014,7,15,14.53
2014,7,16,19.62
2014,7,17,24.5
2014,7,18,13.46
2014,7,19,11.72
2014,7,20,7.64
2014,7,21,6.31
2014,7,22,5.48
2014,7,23,7.83
2014,7,24,11.94
2014,7,25,9.18
2014,7,26,6.92
2014,7,27,8.01
2014,7,28,8.78
2014,7,29,7.71
2014,7,30,10.74
2014,7,31,16.04
2014,8,1,16.81
2014,8,2,10.32
2014,8,3,6.42
2014,8,4,13.81
2014,8,5,18.94
2014,8,6,8.17
2014,8,7,13.98
2014,8,8,21.75
2014,8,9,11.91
2014,8,10,9.77
2014,8,11,8.04
2014,8,12,14.8
2014,8,13,8.23
2014,8,14,11.09
2014,8,15,13.92
2014,8,16,12.85
2014,8,17,10.17
2014,8,18,7.69
2014,8,19,2.29
2014,8,20,6.7
2014,8,21,8.55
2014,8,22,14.66
2014,8,23,9.36
2014,8,24,9.08
2014,8,25,11.39
2014,8,26,9.57
2014,8,27,9.45
2014,8,28,10.17
2014,8,29,14.36
2014,8,30,8.87
2014,8,31,8.97
2014,9,1,11.53
2014,9,2,12.28
2014,9,3,12.6
2014,9,4,13.44
2014,9,5,23.96
2014,9,6,19.92
2014,9,7,19.7
2014,9,8,8.41
2014,9,9,9.33
2014,9,10,9.88
2014,9,11,10.61
2014,9,12,11.99
2014,9,13,8.67
2014,9,14,9.13
2014,9,15,11.06
2014,9,16,11.02
2014,9,17,10.22
2014,9,18,10.8
2014,9,19,12.53
2014,9,20,11.93
2014,9,21,19.89
2014,9,22,10.49
2014,9,23,12.14
2014,9,24,12.6
2014,9,25,10.34
2014,9,26,16.87
2014,9,27,20.56
2014,9,28,13.33
2014,9,29,10.67
2014,9,30,8.42
2014,10,1,8.47
2014,10,2,7.34
2014,10,3,8.89
2014,10,4,8.33
2014,10,5,12.15
2014,10,6,14.69
2014,10,7,12.36
2014,10,8,8.76
2014,10,9,7.78
2014,10,10,12.53
2014,10,11,11.73
2014,10,12,6.92
2014,10,13,11.83
2014,10,14,20.24
2014,10,15,10.81
2014,10,16,12.34
2014,10,17,8.89
2014,10,18,2.79
2014,10,19,9.88
2014,10,20,8.48
2014,10,21,9.4
2014,10,22,11.01
2014,10,23,13.44
2014,10,24,13.57
2014,10,25,13.3
2014,10,26,9.85
2014,10,27,8.19
2014,10,28,7.99
2014,10,29,12.5
2014,10,30,11.01
2014,10,31,9.9
2014,11,1,11.04
2014,11,2,9.28
2014,11,3,7.57
2014,11,4,6.55
2014,11,5,10.27
2014,11,6,8.1
2014,11,7,6.55
2014,11,8,6.5
2014,11,9,7.67
2014,11,10,9.88
2014,11,11,12.84
2014,11,12,16.16
2014,11,13,10.55
2014,11,14,3.94
2014,11,15,9.17
2014,11,16,4.84
2014,11,17,6.46
2014,11,18,10.25
2014,11,19,10.39
2014,11,20,10.63
2014,11,21,10.54
2014,11,22,10.43
2014,11,23,9.04
2014,11,24,7.41
2014,11,25,6.75
2014,11,26,8.73
2014,11,27,8.0
2014,11,28,8.16
2014,11,29,7.95
2014,11,30,8.72
2014,12,1,9.94
2014,12,2,21.34
2014,12,3,13.96
2014,12,4,8.67
2014,12,5,8.79
2014,12,6,13.98
2014,12,7,14.95
2014,12,8,8.13
2014,12,9,8.21
2014,12,10,9.8
2014,12,11,12.8
2014,12,12,7.03
2014,12,13,6.14
2014,12,14,20.07
2014,12,15,25.08
2014,12,16,17.96
2014,12,17,15.77
2014,12,18,12.93
2014,12,19,16.07
2014,12,20,12.24
2014,12,21,14.03
2014,12,22,24.85
2014,12,23,19.41
2014,12,24,8.74
2014,12,25,6.53
2014,12,26,10.76
2014,12,27,11.96
2014,12,28,5.63
2014,12,29,7.15
2014,12,30,7.58
2014,12,31,7.33
2015,1,1,6.76
2015,1,2,3.71
2015,1,3,6.49
2015,1,4,5.29
2015,1,5,6.59
2015,1,6,10.19
2015,1,7,10.33
2015,1,8,7.89
2015,1,9,6.11
2015,1,10,4.9
2015,1,11,7.75
2015,1,12,5.35
2015,1,13,12.26
2015,1,14,17.29
2015,1,15,7.87
2015,1,16,7.23
2015,1,17,8.7
2015,1,18,4.97
2015,1,19,8.3
2015,1,20,8.09
2015,1,21,8.54
2015,1,22,10.0
2015,1,23,14.87
2015,1,24,17.6
2015,1,25,11.56
2015,1,26,12.03
2015,1,27,11.18
2015,1,28,14.61
2015,1,29,11.71
2015,1,30,9.95
2015,1,31,5.9
2015,2,1,10.04
2015,2,2,6.93
2015,2,3,9.53
2015,2,4,9.87
2015,2,5,6.15
2015,2,6,7.4
2015,2,7,7.43
2015,2,8,7.05
2015,2,9,11.95
2015,2,10,5.26
2015,2,11,7.19
2015,2,12,11.68
2015,2,13,11.91
2015,2,14,9.51
2015,2,15,9.22
2015,2,16,9.27
2015,2,17,8.23
2015,2,18,6.9
2015,2,19,6.64
2015,2,20,4.98
2015,2,21,13.76
2015,2,22,10.31
2015,2,23,10.79
2015,2,24,10.38
2015,2,25,7.35
2015,2,26,10.04
2015,2,27,8.42
2015,2,28,13.28
2015,3,1,15.77
2015,3,2,4.67
2015,3,3,6.2
2015,3,4,9.27
2015,3,5,8.23
2015,3,6,8.16
2015,3,7,12.64
2015,3,8,7.75
2015,3,9,12.81
2015,3,10,10.91
2015,3,11,18.37
2015,3,12,16.17
2015,3,13,10.67
2015,3,14,11.49
2015,3,15,8.96
2015,3,16,14.43
2015,3,17,7.83
2015,3,18,10.23
2015,3,19,10.85
2015,3,20,12.8
2015,3,21,5.24
2015,3,22,9.65
2015,3,23,17.9
2015,3,24,19.46
2015,3,25,9.42
2015,3,26,5.6
2015,3,27,5.39
2015,3,28,8.27
2015,3,29,7.87
2015,3,30,6.73
2015,3,31,7.27
2015,4,1,13.41
2015,4,2,8.73
2015,4,3,5.13
2015,4,4,9.86
2015,4,5,7.86
2015,4,6,8.99
2015,4,7,8.39
2015,4,8,12.51
2015,4,9,11.32
2015,4,10,9.95
2015,4,11,12.97
2015,4,12,11.4
2015,4,13,10.47
2015,4,14,6.46
2015,4,15,9.32
2015,4,16,13.94
2015,4,17,7.75
2015,4,18,11.12
2015,4,19,5.58
2015,4,20,3.47
2015,4,21,11.6
2015,4,22,16.54
2015,4,23,19.82
2015,4,24,20.63
2015,4,25,9.25
2015,4,26,8.36
2015,4,27,5.69
2015,4,28,7.78
2015,4,29,7.18
2015,4,30,5.17
2015,5,1,12.2
2015,5,2,17.87
2015,5,3,9.19
2015,5,4,9.51
2015,5,5,11.52
2015,5,6,11.59
2015,5,7,6.75
2015,5,8,7.97
2015,5,9,8.19
2015,5,10,9.71
2015,5,11,8.34
2015,5,12,6.87
2015,5,13,8.8
2015,5,14,8.3
2015,5,15,4.31
2015,5,16,5.78
2015,5,17,12.15
2015,5,18,8.26
2015,5,19,7.81
2015,5,20,9.78
2015,5,21,10.23
2015,5,22,8.24
2015,5,23,8.09
2015,5,24,4.9
2015,5,25,5.89
2015,5,26,14.45
2015,5,27,9.47
2015,5,28,19.56
2015,5,29,28.48
2015,5,30,16.92
2015,5,31,13.82
2015,6,1,12.4
2015,6,2,9.39
2015,6,3,11.49
2015,6,4,12.59
2015,6,5,7.51
2015,6,6,7.71
2015,6,7,9.54
2015,6,8,8.92
2015,6,9,11.91
2015,6,10,7.42
2015,6,11,7.29
2015,6,12,10.84
2015,6,13,9.21
2015,6,14,9.4
2015,6,15,11.32
2015,6,16,7.13
2015,6,17,10.09
2015,6,18,7.28
2015,6,19,9.26
2015,6,20,15.3
2015,6,21,18.65
2015,6,22,23.13
2015,6,23,21.89
2015,6,24,10.59
2015,6,25,9.96
2015,6,26,8.84
2015,6,27,8.56
2015,6,28,9.82
2015,6,29,10.1
2015,6,30,9.82
2015,7,1,10.19
2015,7,2,8.95
2015,7,3,8.25
2015,7,4,9.39
2015,7,5,8.6
2015,7,6,2.81
2015,7,7,11.54
2015,7,8,6.86
2015,7,9,8.17
2015,7,10,3.86
2015,7,11,9.61
2015,7,12,13.48
2015,7,13,11.89
2015,7,14,12.28
2015,7,15,11.1
2015,7,16,8.28
2015,7,17,10.39
2015,7,18,12.53
2015,7,19,19.04
2015,7,20,10.41
2015,7,21,13.67
2015,7,22,9.58
2015,7,23,15.6
2015,7,24,18.89
2015,7,25,8.54
2015,7,26,6.48
2015,7,27,9.74
2015,7,28,11.43
2015,7,29,9.72
2015,7,30,13.15
2015,7,31,10.42
2015,8,1,15.96
2015,8,2,10.96
2015,8,3,11.88
2015,8,4,7.67
2015,8,5,11.34
2015,8,6,6.94
2015,8,7,11.46
2015,8,8,12.45
2015,8,9,10.86
2015,8,10,12.03
2015,8,11,11.04
2015,8,12,8.57
2015,8,13,10.96
2015,8,14,14.0
2015,8,15,19.47
2015,8,16,8.3
2015,8,17,15.27
2015,8,18,10.48
2015,8,19,11.89
2015,8,20,13.35
2015,8,21,14.27
2015,8,22,7.44
2015,8,23,6.59
2015,8,24,8.9
2015,8,25,10.27
2015,8,26,9.02
2015,8,27,7.91
2015,8,28,9.16
2015,8,29,11.93
2015,8,30,13.53
2015,8,31,6.5
2015,9,1,15.71
2015,9,2,24.34
2015,9,3,11.17
2015,9,4,7.45
2015,9,5,6.13
2015,9,6,8.71
2015,9,7,13.18
2015,9,8,8.73
2015,9,9,6.69
2015,9,10,15.58
2015,9,11,8.43
2015,9,12,14.5
2015,9,13,17.75
2015,9,14,5.5
2015,9,15,9.08
2015,9,16,11.01
2015,9,17,10.65
2015,9,18,15.19
2015,9,19,10.14
2015,9,20,11.97
2015,9,21,6.99
2015,9,22,12.91
2015,9,23,10.89
2015,9,24,8.63
2015,9,25,11.74
2015,9,26,12.51
2015,9,27,24.1
2015,9,28,16.39
2015,9,29,16.36
2015,9,30,19.26
2015,10,1,10.86
2015,10,2,10.4
2015,10,3,6.89
2015,10,4,10.66
2015,10,5,10.02
2015,10,6,5.37
2015,10,7,8.85
2015,10,8,9.82
2015,10,9,15.82
2015,10,10,16.82
2015,10,11,6.85
2015,10,12,8.51
2015,10,13,11.83
2015,10,14,10.26
2015,10,15,7.33
2015,10,16,16.82
2015,10,17,10.31
2015,10,18,9.48
2015,10,19,11.58
2015,10,20,9.28
2015,10,21,11.02
2015,10,22,11.66
2015,10,23,10.79
2015,10,24,8.36
2015,10,25,9.33
2015,10,26,14.76
2015,10,27,11.65
2015,10,28,7.23
2015,10,29,5.75
2015,10,30,14.19
2015,10,31,19.83
2015,11,1,8.41
2015,11,2,9.73
2015,11,3,10.62
2015,11,4,13.51
2015,11,5,9.8
2015,11,6,11.09
2015,11,7,11.3
2015,11,8,13.49
2015,11,9,18.65
2015,11,10,10.89
2015,11,11,14.11
2015,11,12,8.84
2015,11,13,14.32
2015,11,14,11.87
2015,11,15,10.4
2015,11,16,12.09
2015,11,17,14.18
2015,11,18,18.93
2015,11,19,13.43
2015,11,20,6.79
2015,11,21,8.04
2015,11,22,6.6
2015,11,23,15.25
2015,11,24,22.55
2015,11,25,11.34
2015,11,26,8.34
2015,11,27,4.7
2015,11,28,3.73
2015,11,29,5.21
2015,11,30,8.11
2015,12,1,8.78
2015,12,2,17.67
2015,12,3,23.67
2015,12,4,19.72
2015,12,5,17.08
2015,12,6,10.09
2015,12,7,9.12
2015,12,8,9.98
2015,12,9,12.93
2015,12,10,14.71
2015,12,11,11.85
2015,12,12,14.03
2015,12,13,9.68
2015,12,14,8.6
2015,12,15,8.33
2015,12,16,8.67
2015,12,17,17.56
2015,12,18,16.05
2015,12,19,7.06
2015,12,20,5.63
2015,12,21,7.39
2015,12,22,6.2
2015,12,23,6.41
2015,12,24,11.83
2015,12,25,11.79
2015,12,26,6.72
2015,12,27,5.91
2015,12,28,14.69
2015,12,29,11.56
2015,12,30,6.54
2015,12,31,10.28
2016,1,1,11.39
2016,1,2,6.05
2016,1,3,5.43
2016,1,4,8.64
2016,1,5,7.54
2016,1,6,8.79
2016,1,7,9.19
2016,1,8,9.35
2016,1,9,8.11
2016,1,10,12.2
2016,1,11,9.08
2016,1,12,9.62
2016,1,13,9.77
2016,1,14,6.51
2016,1,15,10.05
2016,1,16,11.59
2016,1,17,6.23
2016,1,18,9.84
2016,1,19,7.02
2016,1,20,10.76
2016,1,21,14.8
2016,1,22,13.86
2016,1,23,15.84
2016,1,24,9.91
2016,1,25,8.98
2016,1,26,10.88
2016,1,27,8.48
2016,1,28,7.18
2016,1,29,16.21
2016,1,30,14.47
2016,1,31,15.67
2016,2,1,6.62
2016,2,2,8.05
2016,2,3,8.85
2016,2,4,6.56
2016,2,5,7.77
2016,2,6,9.14
2016,2,7,8.17
2016,2,8,7.38
2016,2,9,8.82
2016,2,10,9.41
2016,2,11,7.03
2016,2,12,8.63
2016,2,13,8.25
2016,2,14,7.89
2016,2,15,7.95
2016,2,16,14.42
2016,2,17,19.79
2016,2,18,11.0
2016,2,19,10.47
2016,2,20,6.12
2016,2,21,11.63
2016,2,22,21.19
2016,2,23,13.07
2016,2,24,28.17
2016,2,25,17.13
2016,2,26,6.42
2016,2,27,7.58
2016,2,28,10.97
2016,2,29,9.82
2016,3,1,6.09
2016,3,2,9.83
2016,3,3,10.3
2016,3,4,6.95
2016,3,5,6.99
2016,3,6,10.88
2016,3,7,30.85
2016,3,8,11.39
2016,3,9,11.94
2016,3,10,12.43
2016,3,11,7.25
2016,3,12,8.02
2016,3,13,6.88
2016,3,14,8.75
2016,3,15,10.86
2016,3,16,12.89
2016,3,17,14.21
2016,3,18,6.56
2016,3,19,7.24
2016,3,20,10.51
2016,3,21,9.63
2016,3,22,4.42
2016,3,23,7.28
2016,3,24,9.3
2016,3,25,9.83
2016,3,26,8.58
2016,3,27,8.23
2016,3,28,12.04
2016,3,29,16.87
2016,3,30,7.9
2016,3,31,9.11
2016,4,1,9.38
2016,4,2,8.54
2016,4,3,16.98
2016,4,4,10.1
2016,4,5,8.44
2016,4,6,11.39
2016,4,7,9.81
2016,4,8,8.38
2016,4,9,14.6
2016,4,10,7.09
2016,4,11,6.32
2016,4,12,12.83
2016,4,13,10.72
2016,4,14,11.31
2016,4,15,8.25
2016,4,16,9.18
2016,4,17,13.78
2016,4,18,12.13
2016,4,19,9.16
2016,4,20,8.85
2016,4,21,9.08
2016,4,22,7.57
2016,4,23,7.58
2016,4,24,7.28
2016,4,25,19.22
2016,4,26,5.64
2016,4,27,14.68
2016,4,28,23.03
2016,4,29,14.63
2016,4,30,7.33
2016,5,1,8.09
2016,5,2,9.87
2016,5,3,8.51
2016,5,4,10.98
2016,5,5,13.6
2016,5,6,15.07
2016,5,7,16.22
2016,5,8,16.06
2016,5,9,12.67
2016,5,10,9.78
2016,5,11,9.0
2016,5,12,9.44
2016,5,13,7.32
2016,5,14,5.26
2016,5,15,8.2
2016,5,16,8.7
2016,5,17,7.99
2016,5,18,11.01
2016,5,19,9.46
2016,5,20,12.09
2016,5,21,8.58
2016,5,22,7.1
2016,5,23,6.53
2016,5,24,10.2
2016,5,25,11.28
2016,5,26,10.42
2016,5,27,23.01
2016,5,28,17.38
2016,5,29,12.24
2016,5,30,9.36
2016,5,31,10.05
2016,6,1,11.53
2016,6,2,9.48
2016,6,3,8.5
2016,6,4,8.05
2016,6,5,9.33
2016,6,6,5.35
2016,6,7,8.15
2016,6,8,13.7
2016,6,9,14.04
2016,6,10,15.64
2016,6,11,8.34
2016,6,12,9.1
2016,6,13,7.68
2016,6,14,13.6
2016,6,15,8.2
2016,6,16,10.56
2016,6,17,10.37
2016,6,18,9.91
2016,6,19,6.47
2016,6,20,8.14
2016,6,21,9.79
2016,6,22,8.79
2016,6,23,8.96
2016,6,24,8.01
2016,6,25,16.99
2016,6,26,16.69
2016,6,27,8.21
2016,6,28,11.58
2016,6,29,8.62
2016,6,30,8.32
2016,7,1,13.8
2016,7,2,10.1
2016,7,3,3.69
2016,7,4,8.18
2016,7,5,7.94
2016,7,6,5.6
2016,7,7,23.53
2016,7,8,6.13
2016,7,9,9.7
2016,7,10,14.25
2016,7,11,9.98
2016,7,12,11.76
2016,7,13,13.56
2016,7,14,11.21
2016,7,15,12.94
2016,7,16,13.89
2016,7,17,7.99
2016,7,18,11.24
2016,7,19,15.86
2016,7,20,22.05
2016,7,21,9.17
2016,7,22,14.42
2016,7,23,9.06
2016,7,24,10.64
2016,7,25,10.72
2016,7,26,9.21
2016,7,27,8.79
2016,7,28,9.43
2016,7,29,9.69
2016,7,30,12.58
2016,7,31,11.84
2016,8,1,18.53
2016,8,2,10.2
2016,8,3,10.58
2016,8,4,12.28
2016,8,5,12.52
2016,8,6,14.63
2016,8,7,13.52
2016,8,8,21.7
2016,8,9,23.54
2016,8,10,16.39
2016,8,11,11.69
2016,8,12,9.28
2016,8,13,13.21
2016,8,14,9.34
2016,8,15,9.83
2016,8,16,10.83
2016,8,17,13.49
2016,8,18,10.75
2016,8,19,7.38
2016,8,20,9.04
2016,8,21,10.62
2016,8,22,12.25
2016,8,23,11.83
2016,8,24,7.64
2016,8,25,18.09
2016,8,26,15.41
2016,8,27,15.43
2016,8,28,7.98
2016,8,29,9.35
2016,8,30,4.23
2016,8,31,6.98
2016,9,1,8.23
2016,9,2,8.31
2016,9,3,9.18
2016,9,4,10.33
2016,9,5,6.85
2016,9,6,8.63
2016,9,7,4.35
2016,9,8,10.22
2016,9,9,5.39
2016,9,10,10.55
2016,9,11,9.91
2016,9,12,11.99
2016,9,13,12.3
2016,9,14,8.8
2016,9,15,9.26
2016,9,16,9.61
2016,9,17,14.59
2016,9,18,22.02
2016,9,19,10.52
2016,9,20,5.9
2016,9,21,10.22
2016,9,22,8.3
2016,9,23,9.57
2016,9,24,8.9
2016,9,25,7.45
2016,9,26,13.14
2016,9,27,17.73
2016,9,28,19.64
2016,9,29,14.62
2016,9,30,13.77
2016,10,1,11.06
2016,10,2,8.47
2016,10,3,8.48
2016,10,4,5.28
2016,10,5,9.22
2016,10,6,12.06
2016,10,7,8.03
2016,10,8,14.88
2016,10,9,26.57
2016,10,10,19.11
2016,10,11,10.75
2016,10,12,23.67
2016,10,13,14.28
2016,10,14,10.74
2016,10,15,11.22
2016,10,16,8.83
2016,10,17,8.43
2016,10,18,7.37
2016,10,19,7.26
2016,10,20,7.25
2016,10,21,9.28
2016,10,22,7.86
2016,10,23,7.71
2016,10,24,10.48
2016,10,25,12.86
2016,10,26,11.56
2016,10,27,7.78
2016,10,28,20.99
2016,10,29,8.37
2016,10,30,12.63
2016,10,31,11.76
2016,11,1,7.65
2016,11,2,9.76
2016,11,3,7.58
2016,11,4,10.97
2016,11,5,14.13
2016,11,6,15.33
2016,11,7,15.51
2016,11,8,9.43
2016,11,9,17.1
2016,11,10,24.12
2016,11,11,16.98
2016,11,12,11.72
2016,11,13,8.48
2016,11,14,10.34
2016,11,15,13.26
2016,11,16,9.83
2016,11,17,7.95
2016,11,18,8.03
2016,11,19,12.46
2016,11,20,12.54
2016,11,21,17.17
2016,11,22,15.87
2016,11,23,10.32
2016,11,24,7.89
2016,11,25,7.29
2016,11,26,6.9
2016,11,27,5.24
2016,11,28,6.55
2016,11,29,9.36
2016,11,30,14.84
2016,12,1,14.69
