-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
YEAR,MO,DY,RH2M
2013,9,7,64.96
2013,9,8,63.97
2013,9,9,88.94
2013,9,10,82.19
2013,9,11,63.6
2013,9,12,65.19
2013,9,13,66.06
2013,9,14,65.31
2013,9,15,72.31
2013,9,16,72.09
2013,9,17,67.97
2013,9,18,68.31
2013,9,19,62.69
2013,9,20,63.28
2013,9,21,70.11
2013,9,22,68.65
2013,9,23,71.2
2013,9,24,66.22
2013,9,25,61.3
2013,9,26,64.44
2013,9,27,79.29
2013,9,28,88.17
2013,9,29,75.84
2013,9,30,67.01
2013,10,1,67.41
2013,10,2,62.82
2013,10,3,66.06
2013,10,4,67.0
2013,10,5,68.39
2013,10,6,72.92
2013,10,7,72.39
2013,10,8,66.26
2013,10,9,73.82
2013,10,10,78.41
2013,10,11,68.76
2013,10,12,61.52
2013,10,13,66.01
2013,10,14,67.62
2013,10,15,72.12
2013,10,16,66.81
2013,10,17,84.83
2013,10,18,79.71
2013,10,19,78.24
2013,10,20,66.58
2013,10,21,67.94
2013,10,22,68.95
2013,10,23,71.65
2013,10,24,65.93
2013,10,25,67.88
2013,10,26,65.07
2013,10,27,70.82
2013,10,28,76.57
2013,10,29,68.12
2013,10,30,64.39
2013,10,31,65.23
2013,11,1,60.67
2013,11,2,68.6
2013,11,3,60.95
2013,11,4,61.65
2013,11,5,60.57
2013,11,6,58.56
2013,11,7,65.55
2013,11,8,62.4
2013,11,9,53.2
2013,11,10,53.57
2013,11,11,54.08
2013,11,12,56.04
2013,11,13,66.65
2013,11,14,69.53
2013,11,15,76.01
2013,11,16,69.21
2013,11,17,61.76
2013,11,18,80.67
2013,11,19,93.82
2013,11,20,85.62
2013,11,21,64.39
2013,11,22,75.89
2013,11,23,75.15
2013,11,24,68.94
2013,11,25,67.79
2013,11,26,63.07
2013,11,27,66.5
2013,11,28,67.69
2013,11,29,80.18
2013,11,30,75.57
2013,12,1,71.7
2013,12,2,65.18
2013,12,3,62.68
2013,12,4,71.04
2013,12,5,73.7
2013,12,6,82.19
2013,12,7,83.93
2013,12,8,70.63
2013,12,9,60.35
2013,12,10,62.1
2013,12,11,68.99
2013,12,12,69.71
2013,12,13,71.59
2013,12,14,87.02
2013,12,15,76.11
2013,12,16,75.61
2013,12,17,83.88
2013,12,18,72.8
2013,12,19,71.74
2013,12,20,66.13
2013,12,21,62.63
2013,12,22,66.83
2013,12,23,62.68
2013,12,24,68.31
2013,12,25,72.16
2013,12,26,65.54
2013,12,27,75.85
2013,12,28,73.85
2013,12,29,79.5
2013,12,30,70.69
2013,12,31,76.72
2014,1,1,73.19
2014,1,2,73.12
2014,1,3,70.37
2014,1,4,67.1
2014,1,5,70.83
2014,1,6,68.9
2014,1,7,67.02
2014,1,8,69.83
2014,1,9,63.99
2014,1,10,70.94
2014,1,11,69.36
2014,1,12,73.66
2014,1,13,72.7
2014,1,14,71.42
2014,1,15,66.09
2014,1,16,64.67
2014,1,17,66.13
2014,1,18,66.17
2014,1,19,62.67
2014,1,20,65.54
2014,1,21,67.49
2014,1,22,75.58
2014,1,23,68.5
2014,1,24,66.14
2014,1,25,64.67
2014,1,26,67.77
2014,1,27,69.48
2014,1,28,73.29
2014,1,29,61.74
2014,1,30,66.06
2014,1,31,65.79
2014,2,1,79.9
2014,2,2,66.41
2014,2,3,67.17
2014,2,4,71.52
2014,2,5,60.01
2014,2,6,57.84
2014,2,7,53.1
2014,2,8,57.94
2014,2,9,63.44
2014,2,10,62.38
2014,2,11,63.3
2014,2,12,73.75
2014,2,13,76.83
2014,2,14,73.89
2014,2,15,63.92
2014,2,16,64.61
2014,2,17,66.95
2014,2,18,58.56
2014,2,19,58.7
2014,2,20,64.25
2014,2,21,73.37
2014,2,22,76.94
2014,2,23,75.16
2014,2,24,64.27
2014,2,25,72.56
2014,2,26,76.79
2014,2,27,68.64
2014,2,28,65.01
2014,3,1,69.85
2014,3,2,68.66
2014,3,3,67.67
2014,3,4,65.89
2014,3,5,62.98
2014,3,6,69.24
2014,3,7,71.53
2014,3,8,67.53
2014,3,9,72.19
2014,3,10,67.28
2014,3,11,71.42
2014,3,12,71.29
2014,3,13,68.88
2014,3,14,69.09
2014,3,15,72.25
2014,3,16,73.06
2014,3,17,65.74
2014,3,18,65.78
2014,3,19,66.87
2014,3,20,65.43
2014,3,21,71.13
2014,3,22,70.73
2014,3,23,75.22
2014,3,24,77.73
2014,3,25,67.61
2014,3,26,68.9
2014,3,27,69.49
2014,3,28,62.5
2014,3,29,66.3
2014,3,30,78.16
2014,3,31,76.27
2014,4,1,68.33
2014,4,2,68.83
2014,4,3,72.5
2014,4,4,72.01
2014,4,5,70.23
2014,4,6,75.36
2014,4,7,73.9
2014,4,8,72.57
2014,4,9,70.97
2014,4,10,78.69
2014,4,11,67.95
2014,4,12,64.87
2014,4,13,72.61
2014,4,14,76.05
2014,4,15,77.3
2014,4,16,77.66
2014,4,17,69.8
2014,4,18,70.93
2014,4,19,68.34
2014,4,20,72.22
2014,4,21,70.93
2014,4,22,68.67
2014,4,23,68.07
2014,4,24,69.75
2014,4,25,74.07
2014,4,26,78.91
2014,4,27,70.57
2014,4,28,75.35
2014,4,29,74.61
2014,4,30,88.03
2014,5,1,76.68
2014,5,2,69.97
2014,5,3,73.72
2014,5,4,79.44
2014,5,5,86.36
2014,5,6,67.39
2014,5,7,59.38
2014,5,8,61.6
2014,5,9,74.1
2014,5,10,67.02
2014,5,11,72.46
2014,5,12,76.63
2014,5,13,73.93
2014,5,14,68.7
2014,5,15,52.79
2014,5,16,73.78
2014,5,17,91.2
2014,5,18,78.16
2014,5,19,74.19
2014,5,20,71.26
2014,5,21,77.2
2014,5,22,62.05
2014,5,23,62.73
2014,5,24,71.35
2014,5,25,61.05
2014,5,26,69.26
2014,5,27,62.43
2014,5,28,62.26
2014,5,29,65.05
2014,5,30,73.54
2014,5,31,79.93
2014,6,1,83.17
2014,6,2,78.95
2014,6,3,80.23
2014,6,4,81.96
2014,6,5,79.67
2014,6,6,76.07
2014,6,7,78.27
2014,6,8,77.52
2014,6,9,80.04
2014,6,10,80.11
2014,6,11,72.56
2014,6,12,67.45
2014,6,13,62.35
2014,6,14,57.79
2014,6,15,61.94
2014,6,16,79.55
2014,6,17,72.8
2014,6,18,82.6
2014,6,19,78.88
2014,6,20,82.13
2014,6,21,73.44
2014,6,22,72.55
2014,6,23,64.67
2014,6,24,67.94
2014,6,25,71.8
2014,6,26,68.59
2014,6,27,69.68
2014,6,28,68.82
2014,6,29,73.3
2014,6,30,72.86
2014,7,1,80.34
2014,7,2,77.67
2014,7,3,63.57
2014,7,4,87.37
2014,7,5,78.55
2014,7,6,86.16
2014,7,7,74.08
2014,7,8,65.68
2014,7,9,83.95
2014,7,10,85.08
2014,7,11,74.04
2014,7,12,78.56
2014,7,13,77.2
2014,7,14,73.5
2014,7,15,75.77
2014,7,16,67.11
2014,7,17,62.4
2014,7,18,66.47
2014,7,19,65.97
2014,7,20,65.5
2014,7,21,86.08
2014,7,22,90.98
2014,7,23,89.22
2014,7,24,83.29
2014,7,25,70.73
2014,7,26,74.07
2014,7,27,75.82
2014,7,28,67.19
2014,7,29,72.16
2014,7,30,88.92
2014,7,31,63.99
2014,8,1,68.27
2014,8,2,76.56
2014,8,3,80.73
2014,8,4,77.4
2014,8,5,66.73
2014,8,6,74.98
2014,8,7,77.76
2014,8,8,71.66
2014,8,9,69.04
2014,8,10,74.96
2014,8,11,76.31
2014,8,12,77.83
2014,8,13,71.11
2014,8,14,78.5
2014,8,15,81.87
2014,8,16,70.7
2014,8,17,78.75
2014,8,18,75.13
2014,8,19,80.05
2014,8,20,80.69
2014,8,21,87.26
2014,8,22,72.0
2014,8,23,54.79
2014,8,24,68.75
2014,8,25,66.62
2014,8,26,76.06
2014,8,27,62.42
2014,8,28,54.62
2014,8,29,58.67
2014,8,30,71.25
2014,8,31,79.18
2014,9,1,73.23
2014,9,2,72.47
2014,9,3,75.73
2014,9,4,74.8
2014,9,5,61.22
2014,9,6,58.39
2014,9,7,59.0
2014,9,8,67.22
2014,9,9,64.17
2014,9,10,66.67
2014,9,11,73.87
2014,9,12,80.52
2014,9,13,76.01
2014,9,14,67.31
2014,9,15,69.74
2014,9,16,71.61
2014,9,17,69.06
2014,9,18,74.29
2014,9,19,69.49
2014,9,20,70.31
2014,9,21,60.16
2014,9,22,66.1
2014,9,23,67.87
2014,9,24,62.83
2014,9,25,71.57
2014,9,26,78.74
2014,9,27,64.96
2014,9,28,69.03
2014,9,29,64.92
2014,9,30,69.44
2014,10,1,72.34
2014,10,2,71.56
2014,10,3,77.69
2014,10,4,77.03
2014,10,5,75.5
2014,10,6,74.45
2014,10,7,71.15
2014,10,8,71.74
2014,10,9,76.7
2014,10,10,73.58
2014,10,11,69.08
2014,10,12,68.33
2014,10,13,72.13
2014,10,14,66.81
2014,10,15,61.91
2014,10,16,63.73
2014,10,17,65.76
2014,10,18,69.09
2014,10,19,66.68
2014,10,20,66.56
2014,10,21,65.8
2014,10,22,66.79
2014,10,23,68.29
2014,10,24,65.14
2014,10,25,67.7
2014,10,26,62.35
2014,10,27,66.45
2014,10,28,64.98
2014,10,29,64.47
2014,10,30,59.63
2014,10,31,56.55
2014,11,1,53.61
2014,11,2,58.43
2014,11,3,62.99
2014,11,4,61.9
2014,11,5,71.82
2014,11,6,72.95
2014,11,7,76.67
2014,11,8,81.96
2014,11,9,81.99
2014,11,10,80.44
2014,11,11,68.93
2014,11,12,61.48
2014,11,13,69.52
2014,11,14,77.54
2014,11,15,80.03
2014,11,16,72.97
2014,11,17,78.09
2014,11,18,80.88
2014,11,19,69.8
2014,11,20,69.05
2014,11,21,75.21
2014,11,22,67.69
2014,11,23,63.4
2014,11,24,61.82
2014,11,25,63.93
2014,11,26,70.13
2014,11,27,67.41
2014,11,28,65.83
2014,11,29,68.9
2014,11,30,66.36
2014,12,1,65.7
2014,12,2,75.04
2014,12,3,67.05
2014,12,4,65.1
2014,12,5,63.95
2014,12,6,75.39
2014,12,7,67.96
2014,12,8,73.93
2014,12,9,64.49
2014,12,10,62.83
2014,12,11,69.53
2014,12,12,65.76
2014,12,13,64.59
2014,12,14,70.89
2014,12,15,64.99
2014,12,16,65.16
2014,12,17,66.52
2014,12,18,70.81
2014,12,19,73.31
2014,12,20,69.36
2014,12,21,73.24
2014,12,22,73.87
2014,12,23,81.9
2014,12,24,88.57
2014,12,25,76.92
2014,12,26,75.2
2014,12,27,71.53
2014,12,28,72.98
2014,12,29,74.1
2014,12,30,82.77
2014,12,31,85.08
2015,1,1,82.67
2015,1,2,82.04
2015,1,3,81.05
2015,1,4,71.85
2015,1,5,80.24
2015,1,6,75.36
2015,1,7,66.05
2015,1,8,66.19
2015,1,9,69.7
2015,1,10,84.76
2015,1,11,92.41
2015,1,12,75.47
2015,1,13,81.17
2015,1,14,75.06
2015,1,15,66.18
2015,1,16,64.7
2015,1,17,71.88
2015,1,18,75.19
2015,1,19,65.11
2015,1,20,67.13
2015,1,21,67.84
2015,1,22,67.44
2015,1,23,65.79
2015,1,24,71.08
2015,1,25,67.67
2015,1,26,69.52
2015,1,27,70.53
2015,1,28,67.95
2015,1,29,66.42
2015,1,30,68.8
2015,1,31,72.37
2015,2,1,75.27
2015,2,2,61.28
2015,2,3,65.73
2015,2,4,68.27
2015,2,5,64.11
2015,2,6,61.4
2015,2,7,67.07
2015,2,8,58.83
2015,2,9,70.65
2015,2,10,66.66
2015,2,11,72.53
2015,2,12,80.5
2015,2,13,70.79
2015,2,14,71.06
2015,2,15,70.83
2015,2,16,64.81
2015,2,17,71.44
2015,2,18,74.17
2015,2,19,69.19
2015,2,20,61.48
2015,2,21,74.53
2015,2,22,58.94
2015,2,23,79.87
2015,2,24,70.17
2015,2,25,66.2
2015,2,26,73.85
2015,2,27,70.52
2015,2,28,78.92
2015,3,1,65.0
2015,3,2,61.82
2015,3,3,83.1
2015,3,4,73.2
2015,3,5,73.97
2015,3,6,73.77
2015,3,7,74.44
2015,3,8,66.5
2015,3,9,73.19
2015,3,10,83.11
2015,3,11,79.23
2015,3,12,69.24
2015,3,13,76.35
2015,3,14,69.84
2015,3,15,74.99
2015,3,16,73.51
2015,3,17,72.3
2015,3,18,79.38
2015,3,19,72.05
2015,3,20,67.4
2015,3,21,72.42
2015,3,22,74.0
2015,3,23,71.8
2015,3,24,57.16
2015,3,25,73.63
2015,3,26,76.36
2015,3,27,71.87
2015,3,28,79.08
2015,3,29,71.68
2015,3,30,79.39
2015,3,31,68.32
2015,4,1,69.15
2015,4,2,72.65
2015,4,3,77.49
2015,4,4,73.28
2015,4,5,81.71
2015,4,6,85.16
2015,4,7,83.65
2015,4,8,77.28
2015,4,9,73.01
2015,4,10,66.86
2015,4,11,59.34
2015,4,12,84.18
2015,4,13,78.1
2015,4,14,74.77
2015,4,15,87.13
2015,4,16,75.47
2015,4,17,75.85
2015,4,18,70.38
2015,4,19,74.9
2015,4,20,86.83
2015,4,21,66.44
2015,4,22,69.58
2015,4,23,76.55
2015,4,24,71.93
2015,4,25,73.5
2015,4,26,72.48
2015,4,27,77.19
2015,4,28,77.21
2015,4,29,81.05
2015,4,30,88.86
2015,5,1,82.35
2015,5,2,83.65
2015,5,3,68.14
2015,5,4,80.01
2015,5,5,72.14
2015,5,6,58.5
2015,5,7,67.53
2015,5,8,65.08
2015,5,9,75.78
2015,5,10,77.89
2015,5,11,74.27
2015,5,12,64.82
2015,5,13,74.48
2015,5,14,75.26
2015,5,15,81.96
2015,5,16,79.03
2015,5,17,75.38
2015,5,18,79.35
2015,5,19,67.92
2015,5,20,79.8
2015,5,21,75.63
2015,5,22,63.58
2015,5,23,79.94
2015,5,24,83.9
2015,5,25,79.0
2015,5,26,78.13
2015,5,27,85.57
2015,5,28,70.11
2015,5,29,65.78
2015,5,30,68.52
2015,5,31,67.95
2015,6,1,80.75
2015,6,2,68.06
2015,6,3,71.92
2015,6,4,66.67
2015,6,5,80.32
2015,6,6,78.97
2015,6,7,74.26
2015,6,8,68.38
2015,6,9,79.3
2015,6,10,76.71
2015,6,11,78.58
2015,6,12,75.11
2015,6,13,79.37
2015,6,14,76.13
2015,6,15,74.91
2015,6,16,71.05
2015,6,17,77.07
2015,6,18,86.57
2015,6,19,83.13
2015,6,20,82.8
2015,6,21,72.89
2015,6,22,53.28
2015,6,23,49.08
2015,6,24,64.06
2015,6,25,73.72
2015,6,26,67.86
2015,6,27,75.03
2015,6,28,78.36
2015,6,29,85.66
2015,6,30,96.47
2015,7,1,87.75
2015,7,2,93.94
2015,7,3,82.69
2015,7,4,76.85
2015,7,5,67.28
2015,7,6,89.79
2015,7,7,80.7
2015,7,8,80.05
2015,7,9,89.22
2015,7,10,78.66
2015,7,11,86.95
2015,7,12,89.88
2015,7,13,72.18
2015,7,14,88.48
2015,7,15,97.4
2015,7,16,79.4
2015,7,17,57.2
2015,7,18,72.69
2015,7,19,83.67
2015,7,20,66.29
2015,7,21,68.66
2015,7,22,68.08
2015,7,23,80.45
2015,7,24,65.55
2015,7,25,71.82
2015,7,26,73.08
2015,7,27,68.45
2015,7,28,83.54
2015,7,29,70.85
2015,7,30,85.78
2015,7,31,66.89
2015,8,1,71.37
2015,8,2,71.64
2015,8,3,72.38
2015,8,4,72.4
2015,8,5,71.81
2015,8,6,72.66
2015,8,7,69.89
2015,8,8,74.52
2015,8,9,70.45
2015,8,10,75.25
2015,8,11,72.68
2015,8,12,66.08
2015,8,13,76.98
2015,8,14,78.1
2015,8,15,80.1
2015,8,16,76.51
2015,8,17,69.02
2015,8,18,61.87
2015,8,19,71.11
2015,8,20,72.85
2015,8,21,76.31
2015,8,22,78.95
2015,8,23,83.38
2015,8,24,80.25
2015,8,25,66.94
2015,8,26,70.14
2015,8,27,78.25
2015,8,28,73.29
2015,8,29,73.26
2015,8,30,71.87
2015,8,31,68.83
2015,9,1,78.1
2015,9,2,60.79
2015,9,3,66.49
2015,9,4,75.15
2015,9,5,76.58
2015,9,6,76.43
2015,9,7,68.9
2015,9,8,67.11
2015,9,9,77.01
2015,9,10,81.41
2015,9,11,69.37
2015,9,12,77.78
2015,9,13,76.76
2015,9,14,79.76
2015,9,15,83.13
2015,9,16,76.52
2015,9,17,89.29
2015,9,18,80.12
2015,9,19,74.06
2015,9,20,77.28
2015,9,21,70.81
2015,9,22,63.97
2015,9,23,60.52
2015,9,24,59.48
2015,9,25,58.62
2015,9,26,66.07
2015,9,27,66.67
2015,9,28,62.51
2015,9,29,55.18
2015,9,30,53.54
2015,10,1,60.24
2015,10,2,65.0
2015,10,3,57.84
2015,10,4,55.43
2015,10,5,60.52
2015,10,6,63.45
2015,10,7,69.71
2015,10,8,73.75
2015,10,9,69.79
2015,10,10,64.08
2015,10,11,62.49
2015,10,12,69.88
2015,10,13,67.33
2015,10,14,70.35
2015,10,15,71.03
2015,10,16,68.13
2015,10,17,63.3
2015,10,18,74.5
2015,10,19,70.92
2015,10,20,67.31
2015,10,21,69.47
2015,10,22,70.76
2015,10,23,69.19
2015,10,24,68.72
2015,10,25,67.07
2015,10,26,64.25
2015,10,27,67.41
2015,10,28,78.89
2015,10,29,74.72
2015,10,30,74.44
2015,10,31,57.65
2015,11,1,60.88
2015,11,2,60.99
2015,11,3,72.03
2015,11,4,70.61
2015,11,5,61.6
2015,11,6,61.5
2015,11,7,59.7
2015,11,8,61.79
2015,11,9,52.81
2015,11,10,53.99
2015,11,11,51.38
2015,11,12,56.49
2015,11,13,54.67
2015,11,14,58.42
2015,11,15,62.75
2015,11,16,62.56
2015,11,17,61.42
2015,11,18,53.78
2015,11,19,59.49
2015,11,20,74.9
2015,11,21,78.54
2015,11,22,64.83
2015,11,23,64.92
2015,11,24,72.58
2015,11,25,92.88
2015,11,26,82.4
2015,11,27,76.16
2015,11,28,87.76
2015,11,29,78.12
2015,11,30,85.3
2015,12,1,79.84
2015,12,2,70.45
2015,12,3,58.34
2015,12,4,61.85
2015,12,5,61.95
2015,12,6,65.85
2015,12,7,65.57
2015,12,8,66.89
2015,12,9,66.81
2015,12,10,67.0
2015,12,11,69.79
2015,12,12,67.55
2015,12,13,67.43
2015,12,14,63.74
2015,12,15,65.88
2015,12,16,75.0
2015,12,17,81.64
2015,12,18,84.12
2015,12,19,83.42
2015,12,20,70.3
2015,12,21,64.74
2015,12,22,68.8
2015,12,23,63.37
2015,12,24,74.09
2015,12,25,71.82
2015,12,26,70.72
2015,12,27,64.7
2015,12,28,68.46
2015,12,29,69.48
2015,12,30,66.18
2015,12,31,70.97
2016,1,1,79.72
2016,1,2,70.65
2016,1,3,67.25
2016,1,4,78.96
2016,1,5,72.19
2016,1,6,68.43
2016,1,7,71.52
2016,1,8,77.14
2016,1,9,78.62
2016,1,10,74.05
2016,1,11,71.45
2016,1,12,69.4
2016,1,13,70.39
2016,1,14,61.79
2016,1,15,66.89
2016,1,16,64.88
2016,1,17,64.21
2016,1,18,68.1
2016,1,19,73.19
2016,1,20,74.46
2016,1,21,73.5
2016,1,22,66.13
2016,1,23,65.0
2016,1,24,74.36
2016,1,25,70.27
2016,1,26,68.25
2016,1,27,69.7
2016,1,28,62.14
2016,1,29,76.88
2016,1,30,83.68
2016,1,31,80.33
2016,2,1,69.6
2016,2,2,70.7
2016,2,3,70.57
2016,2,4,65.92
2016,2,5,81.6
2016,2,6,68.14
2016,2,7,67.07
2016,2,8,64.9
2016,2,9,64.52
2016,2,10,65.61
2016,2,11,70.36
2016,2,12,73.42
2016,2,13,79.26
2016,2,14,76.28
2016,2,15,75.02
2016,2,16,75.29
2016,2,17,59.9
2016,2,18,68.27
2016,2,19,77.6
2016,2,20,65.35
2016,2,21,70.67
2016,2,22,82.59
2016,2,23,69.48
2016,2,24,78.07
2016,2,25,71.93
2016,2,26,60.71
2016,2,27,61.52
2016,2,28,70.46
2016,2,29,71.34
2016,3,1,67.85
2016,3,2,67.61
2016,3,3,69.07
2016,3,4,75.1
2016,3,5,78.19
2016,3,6,74.63
2016,3,7,65.32
2016,3,8,60.54
2016,3,9,73.03
2016,3,10,61.11
2016,3,11,58.68
2016,3,12,62.11
2016,3,13,69.75
2016,3,14,72.17
2016,3,15,79.35
2016,3,16,82.81
2016,3,17,82.73
2016,3,18,81.17
2016,3,19,84.55
2016,3,20,69.58
2016,3,21,71.62
2016,3,22,79.61
2016,3,23,74.6
2016,3,24,83.92
2016,3,25,86.36
2016,3,26,89.91
2016,3,27,94.04
2016,3,28,81.31
2016,3,29,59.56
2016,3,30,62.29
2016,3,31,62.75
2016,4,1,60.28
2016,4,2,68.76
2016,4,3,70.55
2016,4,4,67.09
2016,4,5,67.58
2016,4,6,74.64
2016,4,7,68.55
2016,4,8,84.32
2016,4,9,94.2
2016,4,10,82.34
2016,4,11,78.49
2016,4,12,68.82
2016,4,13,67.27
2016,4,14,75.72
2016,4,15,71.07
2016,4,16,75.2
2016,4,17,77.57
2016,4,18,74.54
2016,4,19,77.38
2016,4,20,72.39
2016,4,21,76.76
2016,4,22,73.81
2016,4,23,76.64
2016,4,24,70.79
2016,4,25,72.07
2016,4,26,74.84
2016,4,27,73.57
2016,4,28,74.46
2016,4,29,70.14
2016,4,30,76.91
2016,5,1,74.59
2016,5,2,76.37
2016,5,3,78.71
2016,5,4,88.43
2016,5,5,75.79
2016,5,6,67.35
2016,5,7,67.19
2016,5,8,64.49
2016,5,9,71.45
2016,5,10,72.17
2016,5,11,70.11
2016,5,12,67.38
2016,5,13,69.14
2016,5,14,91.91
2016,5,15,82.33
2016,5,16,77.37
2016,5,17,73.65
2016,5,18,72.43
2016,5,19,68.54
2016,5,20,68.07
2016,5,21,66.75
2016,5,22,66.64
2016,5,23,76.48
2016,5,24,71.54
2016,5,25,69.95
2016,5,26,72.96
2016,5,27,69.47
2016,5,28,63.73
2016,5,29,69.98
2016,5,30,76.61
2016,5,31,82.21
2016,6,1,80.56
2016,6,2,78.93
2016,6,3,59.2
2016,6,4,75.85
2016,6,5,71.55
2016,6,6,74.57
2016,6,7,80.54
2016,6,8,72.8
2016,6,9,75.1
2016,6,10,69.74
2016,6,11,69.22
2016,6,12,68.05
2016,6,13,83.33
2016,6,14,81.32
2016,6,15,79.39
2016,6,16,59.06
2016,6,17,70.33
2016,6,18,74.56
2016,6,19,78.15
2016,6,20,99.2
2016,6,21,95.81
2016,6,22,91.76
2016,6,23,83.18
2016,6,24,63.78
2016,6,25,75.15
2016,6,26,66.01
2016,6,27,67.68
2016,6,28,71.09
2016,6,29,65.47
2016,6,30,70.34
2016,7,1,74.54
2016,7,2,81.28
2016,7,3,83.56
2016,7,4,90.81
2016,7,5,90.64
2016,7,6,90.94
2016,7,7,78.67
2016,7,8,80.87
2016,7,9,79.3
2016,7,10,76.45
2016,7,11,66.48
2016,7,12,66.88
2016,7,13,75.53
2016,7,14,73.05
2016,7,15,74.4
2016,7,16,73.01
2016,7,17,76.93
2016,7,18,70.85
2016,7,19,76.35
2016,7,20,80.49
2016,7,21,81.71
2016,7,22,67.34
2016,7,23,68.15
2016,7,24,79.11
2016,7,25,85.81
2016,7,26,85.69
2016,7,27,75.65
2016,7,28,82.59
2016,7,29,74.04
2016,7,30,74.73
2016,7,31,68.86
2016,8,1,71.16
2016,8,2,69.33
2016,8,3,59.52
2016,8,4,70.65
2016,8,5,62.39
2016,8,6,65.73
2016,8,7,66.17
2016,8,8,82.89
2016,8,9,76.19
2016,8,10,66.41
2016,8,11,58.29
2016,8,12,58.4
2016,8,13,77.12
2016,8,14,79.45
2016,8,15,67.68
2016,8,16,70.49
2016,8,17,66.97
2016,8,18,72.39
2016,8,19,70.77
2016,8,20,62.98
2016,8,21,66.51
2016,8,22,68.25
2016,8,23,70.93
2016,8,24,73.6
2016,8,25,73.4
2016,8,26,70.07
2016,8,27,73.63
2016,8,28,75.87
2016,8,29,77.07
2016,8,30,81.99
2016,8,31,87.82
2016,9,1,71.37
2016,9,2,59.17
2016,9,3,86.52
2016,9,4,94.99
2016,9,5,80.95
2016,9,6,93.39
2016,9,7,91.04
2016,9,8,83.27
2016,9,9,93.27
2016,9,10,93.08
2016,9,11,70.68
2016,9,12,70.98
2016,9,13,68.54
2016,9,14,63.49
2016,9,15,66.44
2016,9,16,62.65
2016,9,17,63.18
2016,9,18,66.74
2016,9,19,65.22
2016,9,20,70.19
2016,9,21,79.04
2016,9,22,79.58
2016,9,23,78.71
2016,9,24,80.92
2016,9,25,75.1
2016,9,26,69.39
2016,9,27,55.3
2016,9,28,54.43
2016,9,29,65.06
2016,9,30,69.14
2016,10,1,69.13
2016,10,2,64.6
2016,10,3,64.72
2016,10,4,60.56
2016,10,5,62.87
2016,10,6,69.66
2016,10,7,70.76
2016,10,8,65.27
2016,10,9,51.81
2016,10,10,60.99
2016,10,11,70.32
2016,10,12,79.8
2016,10,13,71.43
2016,10,14,71.42
2016,10,15,74.03
2016,10,16,70.99
2016,10,17,86.09
2016,10,18,77.28
2016,10,19,61.97
2016,10,20,62.94
2016,10,21,69.5
2016,10,22,67.43
2016,10,23,59.36
2016,10,24,63.17
2016,10,25,62.99
2016,10,26,58.93
2016,10,27,68.22
2016,10,28,69.58
2016,10,29,60.62
2016,10,30,65.13
2016,10,31,66.13
2016,11,1,67.33
2016,11,2,64.1
2016,11,3,58.41
2016,11,4,62.96
2016,11,5,64.49
2016,11,6,68.88
2016,11,7,63.38
2016,11,8,64.76
2016,11,9,66.96
2016,11,10,66.14
2016,11,11,65.55
2016,11,12,59.24
2016,11,13,67.83
2016,11,14,67.61
2016,11,15,62.65
2016,11,16,66.46
2016,11,17,67.65
2016,11,18,65.47
2016,11,19,65.59
2016,11,20,65.21
2016,11,21,64.29
2016,11,22,63.86
2016,11,23,64.42
2016,11,24,65.51
2016,11,25,63.39
2016,11,26,71.35
2016,11,27,68.37
2016,11,28,71.7
2016,11,29,68.58
2016,11,30,63.18
2016,12,1,65.28
2016,12,2,69.23
2016,12,3,58.84
2016,12,4,67.6
2016,12,5,64.76
2016,12,6,75.76
2016,12,7,73.2
2016,12,8,70.18
2016,12,9,68.1
2016,12,10,62.74
2016,12,11,65.64
2016,12,12,69.1
2016,12,13,77.22
2016,12,14,72.75
2016,12,15,73.91
2016,12,16,74.46
2016,12,17,69.65
2016,12,18,71.49
2016,12,19,72.47
2016,12,20,67.6
2016,12,21,66.81
2016,12,22,60.04
2016,12,23,58.85
2016,12,24,65.81
2016,12,25,72.81
2016,12,26,69.13
2016,12,27,70.11
2016,12,28,70.36
2016,12,29,69.2
2016,12,30,73.36
2016,12,31,71.34
2017,1,1,66.1
2017,1,2,71.78
2017,1,3,77.24
2017,1,4,76.87
2017,1,5,68.27
2017,1,6,64.52
2017,1,7,70.22
2017,1,8,73.03
2017,1,9,70.26
2017,1,10,70.53
2017,1,11,78.47
2017,1,12,77.51
2017,1,13,68.45
2017,1,14,68.53
2017,1,15,76.61
2017,1,16,68.14
2017,1,17,72.61
2017,1,18,71.17
2017,1,19,67.08
2017,1,20,66.19
2017,1,21,69.43
2017,1,22,65.96
2017,1,23,61.85
2017,1,24,62.53
2017,1,25,59.5
2017,1,26,62.95
2017,1,27,62.37
2017,1,28,64.6
2017,1,29,67.32
2017,1,30,62.05
2017,1,31,57.54
2017,2,1,57.72
2017,2,2,67.9
2017,2,3,67.72
2017,2,4,73.57
2017,2,5,61.72
2017,2,6,71.28
2017,2,7,61.88
2017,2,8,67.11
2017,2,9,74.26
