-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8734 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN     MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,WS10M_MAX,WS10M_MIN
2013,6,17,11.39,4.94
2013,6,18,10.17,6.05
2013,6,19,16.61,10.49
2013,6,20,19.5,15.09
2013,6,21,16.94,12.3
2013,6,22,17.38,13.4
2013,6,23,21.9,13.6
2013,6,24,19.86,7.16
2013,6,25,10.4,6.87
2013,6,26,12.19,7.53
2013,6,27,13.27,3.76
2013,6,28,8.6,2.67
2013,6,29,10.65,7.53
2013,6,30,12.13,7.5
2013,7,1,19.24,13.23
2013,7,2,17.8,1.95
2013,7,3,21.69,1.08
2013,7,4,19.69,7.91
2013,7,5,14.8,3.65
2013,7,6,11.29,5.78
2013,7,7,12.15,7.63
2013,7,8,9.98,6.8
2013,7,9,9.69,5.26
2013,7,10,9.84,1.06
2013,7,11,13.6,8.69
2013,7,12,12.88,7.07
2013,7,13,10.26,2.92
2013,7,14,9.06,3.47
2013,7,15,14.25,9.36
2013,7,16,11.37,3.72
2013,7,17,7.93,3.18
2013,7,18,9.46,3.94
2013,7,19,11.33,6.26
2013,7,20,11.52,6.87
2013,7,21,20.96,11.42
2013,7,22,23.94,18.04
2013,7,23,17.6,5.78
2013,7,24,10.27,5.85
2013,7,25,16.39,7.24
2013,7,26,11.81,8.58
2013,7,27,16.1,8.19
2013,7,28,15.23,8.05
2013,7,29,10.22,3.62
2013,7,30,7.01,0.8
2013,7,31,10.34,6.96
2013,8,1,9.56,4.98
2013,8,2,10.14,5.75
2013,8,3,11.55,2.87
2013,8,4,9.26,3.76
2013,8,5,7.73,1.37
2013,8,6,5.38,0.76
2013,8,7,8.61,2.9
2013,8,8,10.45,2.24
2013,8,9,12.14,5.63
2013,8,10,22.31,12.31
2013,8,11,17.46,11.51
2013,8,12,15.85,6.69
2013,8,13,9.51,2.7
2013,8,14,11.29,8.74
2013,8,15,14.32,9.5
2013,8,16,15.35,10.53
2013,8,17,19.12,14.7
2013,8,18,13.93,11.13
2013,8,19,11.81,6.19
2013,8,20,11.71,4.43
2013,8,21,9.63,5.23
2013,8,22,11.28,8.09
2013,8,23,12.88,6.56
2013,8,24,8.96,5.34
2013,8,25,11.93,7.46
2013,8,26,8.04,1.14
2013,8,27,3.11,1.16
2013,8,28,5.27,1.32
2013,8,29,8.78,5.55
2013,8,30,8.23,5.78
2013,8,31,9.9,4.64
2013,9,1,9.4,2.27
2013,9,2,10.52,5.65
2013,9,3,8.16,4.13
2013,9,4,15.99,8.52
2013,9,5,16.12,0.98
2013,9,6,7.94,2.25
2013,9,7,22.86,9.69
2013,9,8,30.96,23.33
2013,9,9,22.54,2.69
2013,9,10,11.76,2.37
2013,9,11,12.97,5.04
2013,9,12,12.63,8.45
2013,9,13,14.09,8.8
2013,9,14,17.89,8.5
2013,9,15,11.12,8.32
2013,9,16,10.94,7.64
2013,9,17,16.28,10.36
2013,9,18,15.78,5.25
2013,9,19,9.54,3.97
2013,9,20,10.26,3.57
2013,9,21,10.22,7.62
2013,9,22,13.04,8.08
2013,9,23,14.45,8.64
2013,9,24,14.87,6.45
2013,9,25,11.6,4.22
2013,9,26,14.47,6.18
2013,9,27,9.58,5.75
2013,9,28,10.25,6.39
2013,9,29,15.63,7.75
2013,9,30,15.77,11.0
2013,10,1,11.55,3.22
2013,10,2,8.45,2.84
2013,10,3,10.52,6.15
2013,10,4,17.5,11.28
2013,10,5,21.79,12.54
2013,10,6,12.76,9.82
2013,10,7,15.72,10.68
2013,10,8,19.94,15.11
2013,10,9,21.05,15.34
2013,10,10,16.35,10.69
2013,10,11,12.21,6.85
2013,10,12,9.87,3.69
2013,10,13,10.82,3.26
2013,10,14,10.54,2.89
2013,10,15,7.79,3.7
2013,10,16,9.8,5.91
2013,10,17,16.19,9.7
2013,10,18,12.51,3.94
2013,10,19,12.47,9.33
2013,10,20,11.43,0.82
2013,10,21,8.69,4.43
2013,10,22,9.4,2.73
2013,10,23,18.19,5.67
2013,10,24,19.04,9.86
2013,10,25,13.73,10.38
2013,10,26,12.44,5.68
2013,10,27,12.62,8.81
2013,10,28,14.82,9.66
2013,10,29,14.64,7.69
2013,10,30,8.91,3.98
2013,10,31,8.6,4.01
2013,11,1,7.42,0.16
2013,11,2,9.75,3.08
2013,11,3,9.2,1.77
2013,11,4,8.42,4.38
2013,11,5,9.14,0.42
2013,11,6,4.74,0.21
2013,11,7,6.91,4.06
2013,11,8,8.42,0.47
2013,11,9,12.05,8.2
2013,11,10,15.38,7.2
2013,11,11,15.45,7.3
2013,11,12,19.26,7.64
2013,11,13,10.78,4.43
2013,11,14,10.88,5.64
2013,11,15,11.3,4.19
2013,11,16,12.81,4.59
2013,11,17,26.35,14.18
2013,11,18,25.22,12.53
2013,11,19,12.97,6.79
2013,11,20,9.85,6.27
2013,11,21,8.66,0.2
2013,11,22,12.97,3.42
2013,11,23,14.05,9.51
2013,11,24,9.91,7.82
2013,11,25,15.57,9.88
2013,11,26,12.33,5.86
2013,11,27,15.72,6.74
2013,11,28,16.31,9.25
2013,11,29,11.37,2.96
2013,11,30,10.61,3.98
2013,12,1,9.09,3.08
2013,12,2,16.64,10.39
2013,12,3,16.16,6.18
2013,12,4,10.94,0.97
2013,12,5,11.59,2.33
2013,12,6,22.84,12.81
2013,12,7,15.53,7.07
2013,12,8,15.4,9.44
2013,12,9,17.69,13.13
2013,12,10,18.06,15.11
2013,12,11,16.01,6.73
2013,12,12,10.03,1.18
2013,12,13,10.21,3.26
2013,12,14,8.37,0.58
2013,12,15,4.84,1.34
2013,12,16,8.06,2.5
2013,12,17,9.9,5.54
2013,12,18,7.24,0.69
2013,12,19,5.19,1.5
2013,12,20,8.12,1.41
2013,12,21,8.37,0.51
2013,12,22,6.4,0.99
2013,12,23,8.38,1.65
2013,12,24,8.24,2.35
2013,12,25,8.53,3.57
2013,12,26,10.19,0.28
2013,12,27,8.47,3.36
2013,12,28,8.12,1.83
2013,12,29,14.7,3.35
2013,12,30,19.14,14.87
2013,12,31,14.51,9.27
2014,1,1,12.14,1.54
2014,1,2,15.15,2.5
2014,1,3,21.36,15.77
2014,1,4,17.7,3.65
2014,1,5,8.11,2.82
2014,1,6,10.24,4.95
2014,1,7,11.12,3.08
2014,1,8,11.98,2.61
2014,1,9,11.55,5.35
2014,1,10,11.74,2.98
2014,1,11,11.02,0.51
2014,1,12,6.81,1.45
2014,1,13,10.5,1.78
2014,1,14,8.99,3.96
2014,1,15,15.01,10.32
2014,1,16,13.95,9.27
2014,1,17,14.04,4.74
2014,1,18,10.08,2.38
2014,1,19,10.11,3.41
2014,1,20,10.07,0.27
2014,1,21,8.4,1.09
2014,1,22,7.77,2.25
2014,1,23,9.51,2.27
2014,1,24,11.05,1.85
2014,1,25,9.16,0.55
2014,1,26,8.91,1.06
2014,1,27,8.67,0.57
2014,1,28,9.04,3.33
2014,1,29,9.34,1.09
2014,1,30,11.13,3.59
2014,1,31,9.34,1.38
2014,2,1,6.59,1.24
2014,2,2,8.44,3.62
2014,2,3,11.0,6.15
2014,2,4,11.66,3.75
2014,2,5,9.99,1.59
2014,2,6,12.87,6.48
2014,2,7,13.35,2.29
2014,2,8,8.68,4.1
2014,2,9,12.12,8.28
2014,2,10,12.17,2.59
2014,2,11,9.14,6.56
2014,2,12,11.02,4.89
2014,2,13,9.64,5.84
2014,2,14,18.11,8.97
2014,2,15,18.91,10.23
2014,2,16,11.13,7.46
2014,2,17,17.75,11.8
2014,2,18,18.15,15.85
2014,2,19,15.93,8.11
2014,2,20,9.83,0.94
2014,2,21,16.5,9.85
2014,2,22,18.59,5.63
2014,2,23,9.14,3.71
2014,2,24,7.96,0.36
2014,2,25,10.66,6.25
2014,2,26,12.75,8.25
2014,2,27,10.04,3.31
2014,2,28,9.28,5.26
2014,3,1,8.81,5.6
2014,3,2,10.03,6.11
2014,3,3,13.26,3.15
2014,3,4,8.26,4.63
2014,3,5,9.5,3.81
2014,3,6,8.28,4.72
2014,3,7,10.79,8.31
2014,3,8,9.57,2.76
2014,3,9,12.31,7.03
2014,3,10,13.44,4.71
2014,3,11,8.53,3.41
2014,3,12,10.64,3.86
2014,3,13,11.4,8.19
2014,3,14,13.07,5.29
2014,3,15,11.25,6.59
2014,3,16,7.04,1.52
2014,3,17,9.29,4.44
2014,3,18,11.73,4.29
2014,3,19,11.91,1.79
2014,3,20,8.95,2.02
2014,3,21,8.47,4.02
2014,3,22,6.1,4.1
2014,3,23,5.61,3.23
2014,3,24,7.04,2.99
2014,3,25,6.97,3.4
2014,3,26,10.65,6.03
2014,3,27,12.1,4.65
2014,3,28,15.21,6.12
2014,3,29,8.68,0.55
2014,3,30,21.17,9.46
2014,3,31,19.81,1.94
2014,4,1,14.62,8.72
2014,4,2,8.78,3.32
2014,4,3,9.3,5.69
2014,4,4,14.01,9.18
2014,4,5,9.99,4.97
2014,4,6,8.84,5.01
2014,4,7,11.41,5.9
2014,4,8,13.92,8.81
2014,4,9,13.61,0.71
2014,4,10,6.68,0.85
2014,4,11,9.36,6.37
2014,4,12,8.43,4.89
2014,4,13,10.11,7.17
2014,4,14,10.0,6.27
2014,4,15,5.92,1.36
2014,4,16,7.54,2.2
2014,4,17,18.06,6.43
2014,4,18,23.1,9.29
2014,4,19,10.98,4.75
2014,4,20,8.8,4.64
2014,4,21,13.42,7.56
2014,4,22,14.7,7.57
2014,4,23,11.02,2.38
2014,4,24,6.86,4.23
2014,4,25,16.7,7.1
2014,4,26,18.39,0.74
2014,4,27,7.98,5.08
2014,4,28,6.32,4.48
2014,4,29,8.98,2.6
2014,4,30,10.06,7.06
2014,5,1,10.96,7.09
2014,5,2,10.45,8.75
2014,5,3,11.41,9.24
2014,5,4,10.41,7.14
2014,5,5,15.45,10.34
2014,5,6,22.87,15.91
2014,5,7,18.64,7.6
2014,5,8,8.04,5.69
2014,5,9,10.6,6.86
2014,5,10,11.83,8.16
2014,5,11,12.24,6.02
2014,5,12,10.1,4.22
2014,5,13,12.97,6.74
2014,5,14,10.51,5.8
2014,5,15,9.02,4.45
2014,5,16,11.58,4.09
2014,5,17,13.13,0.73
2014,5,18,10.83,0.45
2014,5,19,16.22,10.65
2014,5,20,30.73,17.02
2014,5,21,25.92,12.15
2014,5,22,28.99,15.54
2014,5,23,24.62,11.85
2014,5,24,12.71,8.09
2014,5,25,24.89,13.5
2014,5,26,20.93,13.27
2014,5,27,23.48,17.89
2014,5,28,22.51,9.83
2014,5,29,11.63,5.75
2014,5,30,9.73,4.45
2014,5,31,5.28,0.28
2014,6,1,9.02,2.79
2014,6,2,8.4,3.61
2014,6,3,4.0,0.59
2014,6,4,5.59,0.57
2014,6,5,6.09,2.95
2014,6,6,8.19,4.69
2014,6,7,8.07,4.65
2014,6,8,12.46,4.15
2014,6,9,10.58,2.63
2014,6,10,10.92,3.49
2014,6,11,8.21,3.26
2014,6,12,8.9,4.89
2014,6,13,9.08,3.99
2014,6,14,11.3,7.14
2014,6,15,13.06,2.37
2014,6,16,13.23,4.44
2014,6,17,9.77,5.85
2014,6,18,12.55,10.16
2014,6,19,12.71,9.75
2014,6,20,13.37,10.03
2014,6,21,16.27,11.0
2014,6,22,27.18,16.48
2014,6,23,27.34,20.19
2014,6,24,22.42,20.55
2014,6,25,21.33,17.96
2014,6,26,17.7,6.93
2014,6,27,12.26,7.65
2014,6,28,14.83,5.89
2014,6,29,8.68,4.68
2014,6,30,8.26,4.68
2014,7,1,7.58,5.38
2014,7,2,9.51,3.62
2014,7,3,4.99,0.12
2014,7,4,16.02,1.49
2014,7,5,12.25,1.34
2014,7,6,12.04,3.16
2014,7,7,13.45,3.39
2014,7,8,8.13,4.7
2014,7,9,10.9,8.33
2014,7,10,11.43,2.41
2014,7,11,12.57,7.91
2014,7,12,11.96,7.56
2014,7,13,12.71,7.82
2014,7,14,12.25,7.96
2014,7,15,14.1,10.51
2014,7,16,19.0,14.64
2014,7,17,22.11,18.88
2014,7,18,19.34,4.21
2014,7,19,10.02,5.75
2014,7,20,5.96,4.31
2014,7,21,5.55,2.98
2014,7,22,5.94,2.24
2014,7,23,6.91,4.87
2014,7,24,11.68,5.75
2014,7,25,10.72,2.49
2014,7,26,8.03,2.39
2014,7,27,7.78,4.26
2014,7,28,8.35,4.45
2014,7,29,7.46,3.83
2014,7,30,10.71,5.45
2014,7,31,17.05,5.54
2014,8,1,16.81,10.89
2014,8,2,11.23,5.29
2014,8,3,6.0,3.17
2014,8,4,14.31,6.12
2014,8,5,18.6,13.91
2014,8,6,13.75,2.21
2014,8,7,18.72,3.54
2014,8,8,20.06,17.3
2014,8,9,16.29,4.48
2014,8,10,9.17,6.0
2014,8,11,8.86,3.97
2014,8,12,15.39,9.09
2014,8,13,9.54,3.12
2014,8,14,11.15,7.41
2014,8,15,14.3,9.27
2014,8,16,15.83,3.03
2014,8,17,10.45,3.91
2014,8,18,8.86,0.69
2014,8,19,7.07,0.09
2014,8,20,7.2,3.2
2014,8,21,8.82,4.8
2014,8,22,14.81,9.58
2014,8,23,9.54,5.79
2014,8,24,9.83,3.26
2014,8,25,11.83,3.66
2014,8,26,12.11,5.0
2014,8,27,9.62,3.28
2014,8,28,13.69,4.12
2014,8,29,15.51,7.01
2014,8,30,9.44,5.05
2014,8,31,9.61,4.84
2014,9,1,10.75,6.8
2014,9,2,12.1,6.16
2014,9,3,12.67,7.95
2014,9,4,15.05,9.21
2014,9,5,22.94,15.59
2014,9,6,20.47,14.79
2014,9,7,20.64,6.93
2014,9,8,6.52,3.2
2014,9,9,8.38,5.05
2014,9,10,9.04,5.23
2014,9,11,10.59,5.74
2014,9,12,10.97,8.69
2014,9,13,10.0,3.72
2014,9,14,10.0,5.18
2014,9,15,11.71,7.33
2014,9,16,11.75,4.95
2014,9,17,11.54,3.7
2014,9,18,11.35,7.52
2014,9,19,13.6,6.82
2014,9,20,15.25,6.72
2014,9,21,19.6,13.44
2014,9,22,13.3,3.32
2014,9,23,11.27,8.67
2014,9,24,11.56,7.13
2014,9,25,10.67,6.06
2014,9,26,19.06,10.88
2014,9,27,19.35,14.96
2014,9,28,15.73,6.52
2014,9,29,10.34,6.19
2014,9,30,9.91,2.98
2014,10,1,8.43,3.7
2014,10,2,9.45,1.01
2014,10,3,9.7,3.83
2014,10,4,10.62,3.08
2014,10,5,12.06,7.65
2014,10,6,14.47,11.66
2014,10,7,13.4,8.36
2014,10,8,11.52,4.31
2014,10,9,9.34,3.01
2014,10,10,14.62,6.31
2014,10,11,15.16,4.21
2014,10,12,10.09,2.0
2014,10,13,14.13,7.73
2014,10,14,18.88,14.67
2014,10,15,18.42,2.15
2014,10,16,13.0,7.26
2014,10,17,9.96,3.67
2014,10,18,7.93,0.59
2014,10,19,10.11,5.83
2014,10,20,10.39,2.38
2014,10,21,10.44,4.27
2014,10,22,11.21,7.26
2014,10,23,12.78,10.13
2014,10,24,13.24,9.15
2014,10,25,14.11,7.76
2014,10,26,11.16,5.15
2014,10,27,11.36,2.27
2014,10,28,10.53,4.23
2014,10,29,11.71,7.68
2014,10,30,10.76,6.77
2014,10,31,10.9,4.43
2014,11,1,10.02,6.82
2014,11,2,10.73,4.38
2014,11,3,10.99,2.24
2014,11,4,9.41,1.08
2014,11,5,11.21,6.1
2014,11,6,9.66,2.59
2014,11,7,8.15,2.07
2014,11,8,6.93,3.06
2014,11,9,7.01,4.72
2014,11,10,9.8,6.06
2014,11,11,11.93,9.12
2014,11,12,18.88,12.17
2014,11,13,17.9,1.49
2014,11,14,6.36,0.57
2014,11,15,9.89,3.29
2014,11,16,9.02,0.21
2014,11,17,7.19,2.67
2014,11,18,10.9,5.62
2014,11,19,12.22,4.85
2014,11,20,10.11,6.86
2014,11,21,10.29,7.61
2014,11,22,11.13,6.45
2014,11,23,11.04,3.85
2014,11,24,11.05,2.25
2014,11,25,7.72,2.98
2014,11,26,10.4,5.0
2014,11,27,9.71,1.25
2014,11,28,9.49,3.01
2014,11,29,11.16,3.35
2014,11,30,11.07,1.84
2014,12,1,13.14,6.14
2014,12,2,21.01,14.1
2014,12,3,17.13,4.09
2014,12,4,9.27,4.98
2014,12,5,10.16,5.01
2014,12,6,13.08,10.02
2014,12,7,13.58,12.11
2014,12,8,12.05,0.84
2014,12,9,9.98,2.21
2014,12,10,11.31,5.79
2014,12,11,13.89,7.27
2014,12,12,10.45,0.58
2014,12,13,8.66,0.04
2014,12,14,21.86,11.84
2014,12,15,23.03,17.72
2014,12,16,17.56,12.12
2014,12,17,14.14,11.86
2014,12,18,13.2,7.22
2014,12,19,15.99,9.35
2014,12,20,13.66,6.83
2014,12,21,15.52,10.23
2014,12,22,24.62,16.89
2014,12,23,18.79,13.0
2014,12,24,12.77,1.59
2014,12,25,7.28,2.34
2014,12,26,10.42,6.53
2014,12,27,12.22,7.16
2014,12,28,8.51,0.38
2014,12,29,9.46,3.19
2014,12,30,8.28,3.15
2014,12,31,7.69,3.36
2015,1,1,6.92,3.91
2015,1,2,5.56,0.74
2015,1,3,6.63,2.55
2015,1,4,8.32,0.4
2015,1,5,7.24,3.67
2015,1,6,9.79,7.91
2015,1,7,12.6,2.48
2015,1,8,10.85,2.1
2015,1,9,9.15,1.58
2015,1,10,5.22,2.49
2015,1,11,6.75,5.24
2015,1,12,6.65,2.08
2015,1,13,13.48,5.69
2015,1,14,16.14,13.13
2015,1,15,13.07,1.53
2015,1,16,9.33,2.07
2015,1,17,10.61,3.51
2015,1,18,9.72,0.86
2015,1,19,10.3,2.45
2015,1,20,11.2,0.61
2015,1,21,9.24,5.28
2015,1,22,11.03,6.27
2015,1,23,14.02,11.3
2015,1,24,17.68,11.87
2015,1,25,11.3,7.33
2015,1,26,12.5,5.02
2015,1,27,10.38,6.18
2015,1,28,13.69,9.14
2015,1,29,13.27,3.01
2015,1,30,9.6,6.4
2015,1,31,9.3,0.71
2015,2,1,10.86,2.86
2015,2,2,10.42,0.35
2015,2,3,9.78,6.37
2015,2,4,10.38,6.04
2015,2,5,8.32,1.26
2015,2,6,9.16,3.68
2015,2,7,9.88,2.05
2015,2,8,9.01,3.42
2015,2,9,13.95,7.13
2015,2,10,9.54,0.79
2015,2,11,10.75,1.73
2015,2,12,13.9,6.24
2015,2,13,14.0,6.42
2015,2,14,10.53,5.88
2015,2,15,10.13,4.36
2015,2,16,11.24,3.82
2015,2,17,10.51,3.2
2015,2,18,9.11,2.55
2015,2,19,7.82,3.45
2015,2,20,8.7,1.07
2015,2,21,16.81,6.15
2015,2,22,16.71,5.08
2015,2,23,13.45,6.19
2015,2,24,13.86,3.96
2015,2,25,8.58,3.27
2015,2,26,10.28,6.22
2015,2,27,10.42,3.83
2015,2,28,16.14,9.12
2015,3,1,16.42,9.23
2015,3,2,8.93,0.65
2015,3,3,8.52,4.49
2015,3,4,9.64,5.86
2015,3,5,8.49,4.86
2015,3,6,8.5,4.65
2015,3,7,13.23,6.03
2015,3,8,8.61,4.54
2015,3,9,13.76,8.16
2015,3,10,12.42,6.26
2015,3,11,20.49,7.78
2015,3,12,17.94,10.2
2015,3,13,11.24,8.12
2015,3,14,12.62,4.46
2015,3,15,12.52,6.3
2015,3,16,16.87,5.74
2015,3,17,8.63,3.62
2015,3,18,10.13,6.97
2015,3,19,11.08,6.89
2015,3,20,12.18,8.7
2015,3,21,9.22,0.39
2015,3,22,11.27,5.9
2015,3,23,24.46,6.55
2015,3,24,24.87,6.25
2015,3,25,10.7,3.89
2015,3,26,6.53,2.17
2015,3,27,6.61,0.13
2015,3,28,9.31,3.47
2015,3,29,9.49,3.47
2015,3,30,5.92,3.05
2015,3,31,7.95,3.23
2015,4,1,12.37,8.36
2015,4,2,9.66,0.94
2015,4,3,12.81,0.15
2015,4,4,14.08,3.85
2015,4,5,8.57,4.11
2015,4,6,9.97,4.09
2015,4,7,8.72,4.62
2015,4,8,11.65,6.98
2015,4,9,12.29,5.98
2015,4,10,14.63,4.5
2015,4,11,16.67,5.8
2015,4,12,10.57,6.5
2015,4,13,12.78,2.86
2015,4,14,8.35,1.09
2015,4,15,10.18,6.45
2015,4,16,15.58,8.31
2015,4,17,7.35,5.29
2015,4,18,10.97,7.08
2015,4,19,8.98,1.16
2015,4,20,5.61,0.53
2015,4,21,13.39,6.46
2015,4,22,18.43,9.16
2015,4,23,22.92,9.99
2015,4,24,21.79,12.54
2015,4,25,12.36,4.48
2015,4,26,8.73,2.3
2015,4,27,6.06,1.25
2015,4,28,9.05,3.61
2015,4,29,7.9,1.36
2015,4,30,7.26,1.79
2015,5,1,15.64,6.5
2015,5,2,21.3,8.18
2015,5,3,8.56,5.43
2015,5,4,11.08,2.91
2015,5,5,11.98,4.15
2015,5,6,10.42,7.36
2015,5,7,7.65,2.7
2015,5,8,7.75,3.93
2015,5,9,8.87,4.71
2015,5,10,10.45,3.97
2015,5,11,8.56,3.93
2015,5,12,6.58,2.83
2015,5,13,8.3,2.32
2015,5,14,8.89,1.94
2015,5,15,5.28,1.07
2015,5,16,5.65,1.82
2015,5,17,15.23,2.64
2015,5,18,9.92,3.92
2015,5,19,9.24,4.01
2015,5,20,9.8,5.88
2015,5,21,9.08,7.08
2015,5,22,8.47,4.07
2015,5,23,8.46,1.4
2015,5,24,8.41,0.17
2015,5,25,6.05,0.94
2015,5,26,14.16,6.89
2015,5,27,11.39,5.65
2015,5,28,27.65,5.57
2015,5,29,28.68,19.27
2015,5,30,19.32,9.98
2015,5,31,13.54,8.16
2015,6,1,12.53,7.58
2015,6,2,10.99,3.89
2015,6,3,10.37,6.45
2015,6,4,12.66,7.19
2015,6,5,8.09,2.47
2015,6,6,7.49,3.05
2015,6,7,8.85,5.04
2015,6,8,9.81,3.23
2015,6,9,10.46,8.25
2015,6,10,7.64,1.77
2015,6,11,8.37,2.35
2015,6,12,9.54,6.0
2015,6,13,9.02,4.86
2015,6,14,8.43,6.92
2015,6,15,11.28,7.77
2015,6,16,8.67,2.35
2015,6,17,10.02,3.58
2015,6,18,8.1,2.92
2015,6,19,8.81,5.32
2015,6,20,18.7,7.41
2015,6,21,18.74,12.96
2015,6,22,21.65,17.88
2015,6,23,21.09,12.69
2015,6,24,11.94,4.98
2015,6,25,10.92,4.97
2015,6,26,9.35,2.67
2015,6,27,6.58,4.71
2015,6,28,8.23,5.85
2015,6,29,7.18,5.64
2015,6,30,9.03,5.65
2015,7,1,10.5,5.46
2015,7,2,8.29,4.81
2015,7,3,7.84,4.66
2015,7,4,8.74,7.67
2015,7,5,9.1,3.73
2015,7,6,4.49,0.96
2015,7,7,12.35,6.36
2015,7,8,7.98,3.99
2015,7,9,9.65,2.83
2015,7,10,4.02,1.21
2015,7,11,12.08,2.04
2015,7,12,17.2,4.99
2015,7,13,16.2,6.43
2015,7,14,14.57,6.68
2015,7,15,10.84,6.33
2015,7,16,8.08,4.4
2015,7,17,10.9,7.57
2015,7,18,17.18,7.51
2015,7,19,22.42,6.29
2015,7,20,11.2,4.42
2015,7,21,14.83,4.01
2015,7,22,11.33,3.97
2015,7,23,19.69,7.27
2015,7,24,19.79,10.06
2015,7,25,10.52,3.61
2015,7,26,8.13,2.3
2015,7,27,9.76,4.72
2015,7,28,16.92,2.25
2015,7,29,15.5,2.39
2015,7,30,19.18,2.21
2015,7,31,16.79,3.85
2015,8,1,21.05,1.68
2015,8,2,14.14,1.61
2015,8,3,14.48,5.75
2015,8,4,9.32,5.09
2015,8,5,10.52,7.95
2015,8,6,9.11,3.29
2015,8,7,11.1,7.77
2015,8,8,12.35,8.54
2015,8,9,11.44,5.28
2015,8,10,11.13,8.67
2015,8,11,11.79,7.04
2015,8,12,8.23,4.73
2015,8,13,12.55,5.09
2015,8,14,21.87,4.71
2015,8,15,23.55,10.48
2015,8,16,11.86,1.89
2015,8,17,16.78,8.94
2015,8,18,11.33,5.59
2015,8,19,12.61,6.0
2015,8,20,12.6,9.99
2015,8,21,13.28,9.91
2015,8,22,9.49,2.13
2015,8,23,6.58,2.87
2015,8,24,11.78,2.65
2015,8,25,10.47,6.9
2015,8,26,9.5,4.64
2015,8,27,7.51,4.15
2015,8,28,8.07,5.27
2015,8,29,17.16,5.85
2015,8,30,19.15,1.62
2015,8,31,8.6,1.74
2015,9,1,21.74,5.72
2015,9,2,23.31,18.93
2015,9,3,18.34,3.89
2015,9,4,6.72,3.88
2015,9,5,6.9,0.3
2015,9,6,9.87,5.02
2015,9,7,13.79,9.3
2015,9,8,13.38,2.87
2015,9,9,8.17,1.85
2015,9,10,19.41,5.75
2015,9,11,8.65,5.81
2015,9,12,22.19,5.36
2015,9,13,21.96,10.06
2015,9,14,9.55,1.78
2015,9,15,8.51,4.29
2015,9,16,11.85,3.99
2015,9,17,21.13,2.54
2015,9,18,21.42,8.2
2015,9,19,11.37,6.28
2015,9,20,13.88,6.24
2015,9,21,12.32,2.74
2015,9,22,13.21,8.88
2015,9,23,11.29,6.05
2015,9,24,9.52,2.82
2015,9,25,11.32,7.33
2015,9,26,13.54,6.6
2015,9,27,24.32,14.5
2015,9,28,21.23,8.43
2015,9,29,17.85,9.88
2015,9,30,19.22,11.32
2015,10,1,10.81,4.69
2015,10,2,10.23,5.33
2015,10,3,8.37,1.53
2015,10,4,13.06,4.46
2015,10,5,9.93,4.26
2015,10,6,8.07,0.93
2015,10,7,10.78,3.07
2015,10,8,9.06,4.75
2015,10,9,18.93,9.6
2015,10,10,21.66,5.59
2015,10,11,6.88,2.34
2015,10,12,8.07,4.32
2015,10,13,11.82,7.53
2015,10,14,10.31,5.72
2015,10,15,9.22,2.73
2015,10,16,16.59,8.87
2015,10,17,14.54,4.06
2015,10,18,12.29,4.66
2015,10,19,12.47,5.39
2015,10,20,10.41,5.51
2015,10,21,11.0,5.91
2015,10,22,11.65,6.97
2015,10,23,11.75,4.64
2015,10,24,11.27,2.44
2015,10,25,12.1,2.71
2015,10,26,14.71,11.24
2015,10,27,15.73,1.01
2015,10,28,8.4,2.9
2015,10,29,8.62,0.42
2015,10,30,19.45,5.19
2015,10,31,21.31,10.6
2015,11,1,10.91,2.43
2015,11,2,11.05,3.58
2015,11,3,12.73,5.23
2015,11,4,13.18,9.69
2015,11,5,11.53,4.15
2015,11,6,11.41,5.29
2015,11,7,11.02,7.6
2015,11,8,14.68,8.73
2015,11,9,21.15,10.23
2015,11,10,12.61,2.84
2015,11,11,12.73,7.27
2015,11,12,10.42,3.23
2015,11,13,13.66,9.18
2015,11,14,12.48,6.42
2015,11,15,10.32,4.59
2015,11,16,11.42,7.44
2015,11,17,13.78,10.17
2015,11,18,18.63,13.97
2015,11,19,15.73,6.19
2015,11,20,6.69,4.21
2015,11,21,9.39,3.2
2015,11,22,10.53,0.49
2015,11,23,21.11,7.48
2015,11,24,23.3,15.41
2015,11,25,16.42,6.61
2015,11,26,10.7,2.0
2015,11,27,6.41,0.36
2015,11,28,4.51,0.85
2015,11,29,5.4,2.14
2015,11,30,7.59,4.94
2015,12,1,8.91,4.72
2015,12,2,22.3,8.18
2015,12,3,24.29,15.9
2015,12,4,17.76,15.38
2015,12,5,18.64,8.95
2015,12,6,11.97,3.73
2015,12,7,9.41,3.53
2015,12,8,10.68,5.2
2015,12,9,13.04,9.87
2015,12,10,14.25,10.86
2015,12,11,11.55,8.87
2015,12,12,13.15,10.7
2015,12,13,13.55,1.77
2015,12,14,10.13,2.84
2015,12,15,11.28,2.36
2015,12,16,9.36,5.14
2015,12,17,18.35,9.9
